name,branch,region,district,phone,email
ITANGA PRIMARY SCHOOL,,Geita,Chato,,
JAHAZI PRIMARY SCHOOL,,Geita,Chato,,
KACHWAMBA PRIMARY SCHOOL,,Geita,Chato,,
KAKENENO PRIMARY SCHOOL,,Geita,Chato,,
KALEMANI PRIMARY SCHOOL,,Geita,Chato,,
KATEMI PRIMARY SCHOOL,,Geita,Chato,,
KIBEHE PRIMARY SCHOOL,,Geita,Chato,,
KIKUMBAITALE PRIMARY SCHOOL,,Geita,Chato,,
KITELA PRIMARY SCHOOL,,Geita,Chato,,
LUSUNGWA PRIMARY SCHOOL,,Geita,Chato,,
MAKURUGUSI PRIMARY SCHOOL,,Geita,Chato,,
MBUYE PRIMARY SCHOOL,,Geita,Chato,,
MINKOTO PRIMARY SCHOOL,,Geita,Chato,,
MUSEVEN PRIMARY SCHOOL,,Geita,Chato,,
NYABUGERA PRIMARY SCHOOL,,Geita,Chato,,
NYAKAYONDWA PRIMARY SCHOOL,,Geita,Chato,,
NYAMIBANGA PRIMARY SCHOOL,,Geita,Chato,,
NYARUTEMBO PRIMARY SCHOOL,,Geita,Chato,,
NYISANZI PRIMARY SCHOOL,,Geita,Chato,,
RUBAMBANGWE PRIMARY SCHOOL,,Geita,Chato,,
SALUGONGO PRIMARY SCHOOL,,Geita,Chato,,
ZANZIBAR PRIMARY SCHOOL,,Geita,Chato,,
ABREN PRIMARY SCHOOL,,Geita,Geita,,
BUGOMA PRIMARY SCHOOL,,Geita,Geita,,
BUHANGIZI PRIMARY SCHOOL,,Geita,Geita,,
BUZIBA PRIMARY SCHOOL,,Geita,Geita,,
BWEYA PRIMARY SCHOOL,,Geita,Geita,,
CHANKUNGU PRIMARY SCHOOL,,Geita,Geita,,
CHIBINGO PRIMARY SCHOOL,,Geita,Geita,,
ELIMIKA PRIMARY SCHOOL,,Geita,Geita,,
IHEGA PRIMARY SCHOOL,,Geita,Geita,,
IKANDILO PRIMARY SCHOOL,,Geita,Geita,,
ILANGASIKA PRIMARY SCHOOL,,Geita,Geita,,
IPONYAMAKALAI PRIMARY SCHOOL,,Geita,Geita,,
ISINGILO PRIMARY SCHOOL,,Geita,Geita,,
IZUMACHELI PRIMARY SCHOOL,,Geita,Geita,,
KABUGOZO PRIMARY SCHOOL,,Geita,Geita,,
KAGULUMULWINA PRIMARY SCHOOL,,Geita,Geita,,
KAMHANGA PRIMARY SCHOOL,,Geita,Geita,,
KAPAPANI PRIMARY SCHOOL,,Geita,Geita,,
KASESA PRIMARY SCHOOL,,Geita,Geita,,
KIFUFU PRIMARY SCHOOL,,Geita,Geita,,
KOMBESI PRIMARY SCHOOL,,Geita,Geita,,
LUHARA PRIMARY SCHOOL,,Geita,Geita,,
LUTELANGOMA PRIMARY SCHOOL,,Geita,Geita,,
LWAKAKOMBE PRIMARY SCHOOL,,Geita,Geita,,
LWEMO PRIMARY SCHOOL,,Geita,Geita,,
LWEZERA PRIMARY SCHOOL,,Geita,Geita,,
MAGENGE PRIMARY SCHOOL,,Geita,Geita,,
MBEGETE PRIMARY SCHOOL,,Geita,Geita,,
MEMBE PRIMARY SCHOOL,,Geita,Geita,,
MWALONI PRIMARY SCHOOL,,Geita,Geita,,
NG'WAGULULI PRIMARY SCHOOL,,Geita,Geita,,
NTINACHI PRIMARY SCHOOL,,Geita,Geita,,
NYABALASANA PRIMARY SCHOOL,,Geita,Geita,,
NYAKADUHA PRIMARY SCHOOL,,Geita,Geita,,
NYAKAGWE PRIMARY SCHOOL,,Geita,Geita,,
NYAKASOMA PRIMARY SCHOOL,,Geita,Geita,,
NYALUHAMA PRIMARY SCHOOL,,Geita,Geita,,
NYAMALIMBE PRIMARY SCHOOL,,Geita,Geita,,
NYAMBAYA PRIMARY SCHOOL,,Geita,Geita,,
NYAMIGANA PRIMARY SCHOOL,,Geita,Geita,,
NYAMILYANGO PRIMARY SCHOOL,,Geita,Geita,,
NYAMTONDO PRIMARY SCHOOL,,Geita,Geita,,
NYANDAGO PRIMARY SCHOOL,,Geita,Geita,,
NYANSALALA PRIMARY SCHOOL,,Geita,Geita,,
NYASEKI PRIMARY SCHOOL,,Geita,Geita,,
NYIHUMBA PRIMARY SCHOOL,,Geita,Geita,,
SARAGULWA PRIMARY SCHOOL,,Geita,Geita,,
ST. JOSEPH THE WORKER PRIMARY SCHOOL,,Geita,Geita,,
TOLOGO PRIMARY SCHOOL,,Geita,Geita,,
WEBSONG PRIMARY SCHOOL,,Geita,Geita,,
ZAHANATI PRIMARY SCHOOL,,Geita,Geita,,
BUFUNDA PRIMARY SCHOOL,,Geita,Geita,,
BUGONDE PRIMARY SCHOOL,,Geita,Geita,,
BUKAYAGA PRIMARY SCHOOL,,Geita,Geita,,
BULIGI PRIMARY SCHOOL,,Geita,Geita,,
BUSANDA PRIMARY SCHOOL,,Geita,Geita,,
BUTUNDWE PRIMARY SCHOOL,,Geita,Geita,,
BUYOMBE PRIMARY SCHOOL,,Geita,Geita,,
CHELAMENO PRIMARY SCHOOL,,Geita,Geita,,
CHIGUNGA PRIMARY SCHOOL,,Geita,Geita,,
FULWE PRIMARY SCHOOL,,Geita,Geita,,
IBOZYAMAGIGO PRIMARY SCHOOL,,Geita,Geita,,
IHEMELO PRIMARY SCHOOL,,Geita,Geita,,
ILILIKA PRIMARY SCHOOL,,Geita,Geita,,
ISHIMBA PRIMARY SCHOOL,,Geita,Geita,,
ISULWABUTUNDWE PRIMARY SCHOOL,,Geita,Geita,,
JINERI PRIMARY SCHOOL,,Geita,Geita,,
KADUDA PRIMARY SCHOOL,,Geita,Geita,,
KAKUBILO PRIMARY SCHOOL,,Geita,Geita,,
KAMLALE PRIMARY SCHOOL,,Geita,Geita,,
KASEME PRIMARY SCHOOL,,Geita,Geita,,
KATANGALO PRIMARY SCHOOL,,Geita,Geita,,
KITIGIRI PRIMARY SCHOOL,,Geita,Geita,,
KONGOBALE PRIMARY SCHOOL,,Geita,Geita,,
LUBANGA PRIMARY SCHOOL,,Geita,Geita,,
LUHUHA PRIMARY SCHOOL,,Geita,Geita,,
LULAMA PRIMARY SCHOOL,,Geita,Geita,,
LUTENGA PRIMARY SCHOOL,,Geita,Geita,,
LWAMGASA PRIMARY SCHOOL,,Geita,Geita,,
LWENAZI PRIMARY SCHOOL,,Geita,Geita,,
LWINA PRIMARY SCHOOL,,Geita,Geita,,
MASUMVE PRIMARY SCHOOL,,Geita,Geita,,
MCHONGOMANI PRIMARY SCHOOL,,Geita,Geita,,
MWALUBELE PRIMARY SCHOOL,,Geita,Geita,,
MWENEGEZA PRIMARY SCHOOL,,Geita,Geita,,
NGULA PRIMARY SCHOOL,,Geita,Geita,,
NJINGAMI PRIMARY SCHOOL,,Geita,Geita,,
NTONO PRIMARY SCHOOL,,Geita,Geita,,
NYABULOLO PRIMARY SCHOOL,,Geita,Geita,,
NYAKAFULO PRIMARY SCHOOL,,Geita,Geita,,
NYAKAMWAGA PRIMARY SCHOOL,,Geita,Geita,,
NYAKAZEZE PRIMARY SCHOOL,,Geita,Geita,,
NYALWANZAJA PRIMARY SCHOOL,,Geita,Geita,,
NYAMALULU PRIMARY SCHOOL,,Geita,Geita,,
NYAMBOGE PRIMARY SCHOOL,,Geita,Geita,,
NYAMIGOGO PRIMARY SCHOOL,,Geita,Geita,,
NYAMISEBEI PRIMARY SCHOOL,,Geita,Geita,,
NYAMTUNDU PRIMARY SCHOOL,,Geita,Geita,,
NYANG'HANGA PRIMARY SCHOOL,,Geita,Geita,,
NYANSALWA PRIMARY SCHOOL,,Geita,Geita,,
NYARUYEYE PRIMARY SCHOOL,,Geita,Geita,,
NYASHIHIMA PRIMARY SCHOOL,,Geita,Geita,,
SAFINA GEITA PRIMARY SCHOOL,,Geita,Geita,,
SIMBACHAWENE PRIMARY SCHOOL,,Geita,Geita,,
SUNGUSILA PRIMARY SCHOOL,,Geita,Geita,,
BAGAZA PRIMARY SCHOOL,,Geita,Geita,,
BUGALAHINGA PRIMARY SCHOOL,,Geita,Geita,,
BUGOGO PRIMARY SCHOOL,,Geita,Geita,,
BUKOLI PRIMARY SCHOOL,,Geita,Geita,,
BUPANGA PRIMARY SCHOOL,,Geita,Geita,,
BUSHISHI PRIMARY SCHOOL,,Geita,Geita,,
BUTWA PRIMARY SCHOOL,,Geita,Geita,,
BUZANAKI PRIMARY SCHOOL,,Geita,Geita,,
BWESULE PRIMARY SCHOOL,,Geita,Geita,,
CHANKORONGO PRIMARY SCHOOL,,Geita,Geita,,
CHEMAMBA PRIMARY SCHOOL,,Geita,Geita,,
CHIKOBE PRIMARY SCHOOL,,Geita,Geita,,
IGATE PRIMARY SCHOOL,,Geita,Geita,,
IHUMILO PRIMARY SCHOOL,,Geita,Geita,,
IKINA PRIMARY SCHOOL,,Geita,Geita,,
ISIMA PRIMARY SCHOOL,,Geita,Geita,,
KABAYOLE PRIMARY SCHOOL,,Geita,Geita,,
KAGEYE PRIMARY SCHOOL,,Geita,Geita,,
KANYALU PRIMARY SCHOOL,,Geita,Geita,,
KIBWELA PRIMARY SCHOOL,,Geita,Geita,,
LISHE PRIMARY SCHOOL,,Geita,Geita,,
LUDETE PRIMARY SCHOOL,,Geita,Geita,,
LULEGEYA PRIMARY SCHOOL,,Geita,Geita,,
LUTOZO PRIMARY SCHOOL,,Geita,Geita,,
LWAMWIZO PRIMARY SCHOOL,,Geita,Geita,,
MAGANGO PRIMARY SCHOOL,,Geita,Geita,,
MAWEMERU PRIMARY SCHOOL,,Geita,Geita,,
MDUHANI PRIMARY SCHOOL,,Geita,Geita,,
MHARAMBA PRIMARY SCHOOL,,Geita,Geita,,
MNYALA PRIMARY SCHOOL,,Geita,Geita,,
MWABAGENI PRIMARY SCHOOL,,Geita,Geita,,
MWAMITILWA PRIMARY SCHOOL,,Geita,Geita,,
NG'WABAGALU PRIMARY SCHOOL,,Geita,Geita,,
NKOME PRIMARY SCHOOL,,Geita,Geita,,
NUNGWE PRIMARY SCHOOL,,Geita,Geita,,
NYACHILULUMA PRIMARY SCHOOL,,Geita,Geita,,
NYAKAGOMBA PRIMARY SCHOOL,,Geita,Geita,,
NYAKASENYA PRIMARY SCHOOL,,Geita,Geita,,
NYAMALELE PRIMARY SCHOOL,,Geita,Geita,,
NYAMAZONDOLIMA PRIMARY SCHOOL,,Geita,Geita,,
NYAMIBOGA PRIMARY SCHOOL,,Geita,Geita,,
NYAMIGOTA PRIMARY SCHOOL,,Geita,Geita,,
NYAMSENGA PRIMARY SCHOOL,,Geita,Geita,,
NYANKONGOCHORO PRIMARY SCHOOL,,Geita,Geita,,
NYANTIKA PRIMARY SCHOOL,,Geita,Geita,,
NYARUZUGUTI PRIMARY SCHOOL,,Geita,Geita,,
NYAWILIMILWA PRIMARY SCHOOL,,Geita,Geita,,
NZERA PRIMARY SCHOOL,,Geita,Geita,,
SANZA PRIMARY SCHOOL,,Geita,Geita,,
SHAHENDE PRIMARY SCHOOL,,Geita,Geita,,
UMMY MWALIMU PRIMARY SCHOOL,,Geita,Geita,,
WIGO PRIMARY SCHOOL,,Geita,Geita,,
14 KAMBARAGE PRIMARY SCHOOL,,Geita,Geita Tc,,
ALOYSIUS PRIMARY SCHOOL,,Geita,Geita Tc,,
AVE MARIA PRIMARY SCHOOL,,Geita,Geita Tc,,
BUHALAHALA PRIMARY SCHOOL,,Geita,Geita Tc,,
BUNEGEZI PRIMARY SCHOOL,,Geita,Geita Tc,,
ELISHADAI PRIMARY SCHOOL,,Geita,Geita Tc,,
GAMASHI PRIMARY SCHOOL,,Geita,Geita Tc,,
GOLDEN VALLEY MODERN PRIMARY SCHOOL,,Geita,Geita Tc,,
KAKONDA PRIMARY SCHOOL,,Geita,Geita Tc,,
KASAMWA PRIMARY SCHOOL,,Geita,Geita Tc,,
KUKULUMA PRIMARY SCHOOL,,Geita,Geita Tc,,
MAGUZU PRIMARY SCHOOL,,Geita,Geita Tc,,
MKOBA PRIMARY SCHOOL,,Geita,Geita Tc,,
MRISHO PRIMARY SCHOOL,,Geita,Geita Tc,,
MSHINDE PRIMARY SCHOOL,,Geita,Geita Tc,,
MWILIMA PRIMARY SCHOOL,,Geita,Geita Tc,,
NYABUBELE PRIMARY SCHOOL,,Geita,Geita Tc,,
NYAKAHONGOLA PRIMARY SCHOOL,,Geita,Geita Tc,,
NYAMALEMBO PRIMARY SCHOOL,,Geita,Geita Tc,,
NYANGUKU PRIMARY SCHOOL,,Geita,Geita Tc,,
NYANTOROTORO PRIMARY SCHOOL,,Geita,Geita Tc,,
PEMMA ELITE PRIMARY SCHOOL,,Geita,Geita Tc,,
ROYAL FAMILY PRIMARY SCHOOL,,Geita,Geita Tc,,
SHINAMWENDWA PRIMARY SCHOOL,,Geita,Geita Tc,,
WAJA SPRINGS PRIMARY SCHOOL,,Geita,Geita Tc,,
AL-HUDA PRIMARY SCHOOL,,Geita,Geita Tc,,
AMASHAK PRIMARY SCHOOL,,Geita,Geita Tc,,
BUNG'WANGOKO PRIMARY SCHOOL,,Geita,Geita Tc,,
EMACO VISION PRIMARY SCHOOL,,Geita,Geita Tc,,
GEITA ADVENTIST PRIMARY SCHOOL,,Geita,Geita Tc,,
GOLDEN VALLEY PRIMARY SCHOOL,,Geita,Geita Tc,,
LUKARANGA PRIMARY SCHOOL,,Geita,Geita Tc,,
MGUSU PRIMARY SCHOOL,,Geita,Geita Tc,,
NGUZOMBILI PRIMARY SCHOOL,,Geita,Geita Tc,,
NYAKABALE PRIMARY SCHOOL,,Geita,Geita Tc,,
NYANKUMBU PRIMARY SCHOOL,,Geita,Geita Tc,,
PRECIOUS BLOOD PRIMARY SCHOOL,,Geita,Geita Tc,,
SAMANDITO JUNIOR PRIMARY SCHOOL,,Geita,Geita Tc,,
SIMBAGUJI PRIMARY SCHOOL,,Geita,Geita Tc,,
YEANA PRIMARY SCHOOL,,Geita,Geita Tc,,
AL-MTAKUJA PRIMARY SCHOOL,,Geita,Geita Tc,,
APEX MWALIMU PRIMARY SCHOOL,,Geita,Geita Tc,,
BUMANJI PRIMARY SCHOOL,,Geita,Geita Tc,,
FTM PRIMARY SCHOOL,,Geita,Geita Tc,,
GEITA PRIMARY SCHOOL,,Geita,Geita Tc,,
IKULWA PRIMARY SCHOOL,,Geita,Geita Tc,,
KABUYOMBO PRIMARY SCHOOL,,Geita,Geita Tc,,
MAGOGO PRIMARY SCHOOL,,Geita,Geita Tc,,
MBABANI PRIMARY SCHOOL,,Geita,Geita Tc,,
MPOMVU PRIMARY SCHOOL,,Geita,Geita Tc,,
MWATULOLE PRIMARY SCHOOL,,Geita,Geita Tc,,
NOBLE BRIDGE PRIMARY SCHOOL,,Geita,Geita Tc,,
NYAKAHENGELE PRIMARY SCHOOL,,Geita,Geita Tc,,
NYAMPA PRIMARY SCHOOL,,Geita,Geita Tc,,
NYANTINDILI PRIMARY SCHOOL,,Geita,Geita Tc,,
NYASEKE PRIMARY SCHOOL,,Geita,Geita Tc,,
RICH HILL PRIMARY SCHOOL,,Geita,Geita Tc,,
SAMANDITO PRIMARY SCHOOL,,Geita,Geita Tc,,
TRUE VISION PRIMARY SCHOOL,,Geita,Geita Tc,,
UWANJA PRIMARY SCHOOL,,Geita,Geita Tc,,
AARDVARK PRIMARY SCHOOL,,Geita,Mbogwe,,
BUDODA PRIMARY SCHOOL,,Geita,Mbogwe,,
BULUHE PRIMARY SCHOOL,,Geita,Mbogwe,,
BUSABAGA PRIMARY SCHOOL,,Geita,Mbogwe,,
BUZIGOZIGO PRIMARY SCHOOL,,Geita,Mbogwe,,
BWENDASEKO PRIMARY SCHOOL,,Geita,Mbogwe,,
IKOBE PRIMARY SCHOOL,,Geita,Mbogwe,,
ILOLANGULU PRIMARY SCHOOL,,Geita,Mbogwe,,
ITIMBYA PRIMARY SCHOOL,,Geita,Mbogwe,,
KAKUMBI PRIMARY SCHOOL,,Geita,Mbogwe,,
LOEN PRIMARY SCHOOL,,Geita,Mbogwe,,
MAGUTA PRIMARY SCHOOL,,Geita,Mbogwe,,
MASUMBWE PRIMARY SCHOOL,,Geita,Mbogwe,,
MSENDAMILA PRIMARY SCHOOL,,Geita,Mbogwe,,
MUGELELE PRIMARY SCHOOL,,Geita,Mbogwe,,
NHOMOLWA PRIMARY SCHOOL,,Geita,Mbogwe,,
NYAKAFULU PRIMARY SCHOOL,,Geita,Mbogwe,,
NYAMIMBI PRIMARY SCHOOL,,Geita,Mbogwe,,
NYANHWIGA PRIMARY SCHOOL,,Geita,Mbogwe,,
NYASHINGE PRIMARY SCHOOL,,Geita,Mbogwe,,
SHENDA PRIMARY SCHOOL,,Geita,Mbogwe,,
USHETU-MBOGWE PRIMARY SCHOOL,,Geita,Mbogwe,,
BUGALAGALA PRIMARY SCHOOL,,Geita,Mbogwe,,
BULILILA PRIMARY SCHOOL,,Geita,Mbogwe,,
BUNIGONZI PRIMARY SCHOOL,,Geita,Mbogwe,,
BUZIGULA PRIMARY SCHOOL,,Geita,Mbogwe,,
IBAMBULA PRIMARY SCHOOL,,Geita,Mbogwe,,
IKUNGUIGAZI PRIMARY SCHOOL,,Geita,Mbogwe,,
IPONYA PRIMARY SCHOOL,,Geita,Mbogwe,,
ISHIGAMVA PRIMARY SCHOOL,,Geita,Mbogwe,,
IVUMWA PRIMARY SCHOOL,,Geita,Mbogwe,,
KANEGERE PRIMARY SCHOOL,,Geita,Mbogwe,,
KASHELO PRIMARY SCHOOL,,Geita,Mbogwe,,
LUBEHO PRIMARY SCHOOL,,Geita,Mbogwe,,
LULEMBELA PRIMARY SCHOOL,,Geita,Mbogwe,,
MPAKALI PRIMARY SCHOOL,,Geita,Mbogwe,,
MWANZA PRIMARY SCHOOL,,Geita,Mbogwe,,
NGEMO PRIMARY SCHOOL,,Geita,Mbogwe,,
NHUNGWIZA PRIMARY SCHOOL,,Geita,Mbogwe,,
NYAKASALUMA PRIMARY SCHOOL,,Geita,Mbogwe,,
NYANG'HOLONGO PRIMARY SCHOOL,,Geita,Mbogwe,,
WIGRARET PRIMARY SCHOOL,,Geita,Mbogwe,,
BRILLIANT PRIMARY SCHOOL,,Geita,Mbogwe,,
BULUGALA PRIMARY SCHOOL,,Geita,Mbogwe,,
BUNYIHUNA PRIMARY SCHOOL,,Geita,Mbogwe,,
BWENDAMWIZO PRIMARY SCHOOL,,Geita,Mbogwe,,
ISUNGABULA PRIMARY SCHOOL,,Geita,Mbogwe,,
KAKOLA-MBOGWE PRIMARY SCHOOL,,Geita,Mbogwe,,
KASOSOBE PRIMARY SCHOOL,,Geita,Mbogwe,,
KISUMO PRIMARY SCHOOL,,Geita,Mbogwe,,
LUGUNGA PRIMARY SCHOOL,,Geita,Mbogwe,,
MLANGE PRIMARY SCHOOL,,Geita,Mbogwe,,
MUBAMBA PRIMARY SCHOOL,,Geita,Mbogwe,,
MWABUKWALULE PRIMARY SCHOOL,,Geita,Mbogwe,,
MWINGILO PRIMARY SCHOOL,,Geita,Mbogwe,,
NGEZI PRIMARY SCHOOL,,Geita,Mbogwe,,
NSANGO PRIMARY SCHOOL,,Geita,Mbogwe,,
NYAMBUBI PRIMARY SCHOOL,,Geita,Mbogwe,,
NYANG'HWALE PRIMARY SCHOOL,,Geita,Mbogwe,,
ALBERT MNALI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUKULU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BULANGALE PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUPAMBA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
GULUMBAI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
IFUGANDI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
ISOLABUPINA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
IYENZE PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
KABOHA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
KANEGELE PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
KHARUMWA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
LYULU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
MWAMAKILIGA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NG'WEJA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYABULANDA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYAMGOGWA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYANG'HWALE-'B' PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYIJUNDU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
SHIBUMBA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
WENZULA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BEYA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BULULU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUSENGWA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
HUSSEIN NASORO PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
ISONDA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
KAFITA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
KASUBUYA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
LUBANDO PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
MHAMA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
MWINGIRO PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NHWIGA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYAKASWI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYAMIKONZE PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYARUBELE PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
SHABAKA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
SHIGUNGUMULI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUJULA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUKWIMBA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
BUMANDA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
IBAMBILA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
IKANGALA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
IZUNYA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
LUSHIMBA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
MADULU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
MIMBILI PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NGELELA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYAMAKALA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYANG'HWALE-'A' PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
NYARUGUGUNA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
SHIBALANGA PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
WAVU PRIMARY SCHOOL,,Geita,Nyang'Hwale,,
AGAPE LUTHERANI PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
BUKOOBA PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
CARE-JHS PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
DAIMA PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
GEMBE PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
GREEN STAR PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
JOHNSON PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
KAHAMA ROYAL ACADEMY PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
KIDUNYASHI PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
KINAGA PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
KISHIMA 'C' PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
KWEMA MODERN PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
LOWA PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
MALENGE PRIMARY SCHOOL,,Shinyanga,Kahama Tc,,
